ProbeID,GeneSymbol,TGFb_120_6,TGFb_15_3,TGFb_150_5,Control_30_3,TGFb_15_6,Control_90_3,Control_90_5,TGFb_150_6,TGFb_60_3,Control_180_6,none_180_3,Control_60_1,TGFb_90_5,Control_60_5,Control_30_5,TGFb_90_4,TGFb_150_3,TGFb_180_5,none_0_5,none_180_4,TGFb_30_3,Control_180_2,Control_15_4,Control_120_1,Control_15_1,TGFb_30_4,none_180_2,Control_150_2,Control_180_4,Control_120_6,TGFb_60_1,TGFb_60_2,TGFb_120_3,none_0_6,TGFb_90_2,Control_150_5,TGFb_180_1,Control_150_1,Control_60_2,TGFb_15_2,Control_90_4,TGFb_60_5,TGFb_120_5,Control_30_2,Control_180_3,TGFb_120_1,Control_30_1,none_0_1,TGFb_150_2,Control_120_5,TGFb_15_5,none_0_4,Control_120_2,none_180_5,Control_30_4,Control_60_4,Control_15_5,TGFb_30_1,TGFb_180_3,TGFb_90_1,Control_60_3,TGFb_180_6,Control_120_3,TGFb_180_2,none_0_3,Control_15_6,TGFb_15_4,Control_90_1,Control_90_2,TGFb_150_4,Control_150_4,TGFb_30_2,none_180_6,Control_90_6,TGFb_180_4,TGFb_120_4,TGFb_30_5,Control_150_3,Control_180_5,TGFb_120_2,Control_150_6,Control_15_3,TGFb_60_6,TGFb_15_1,Control_30_6,none_0_2,TGFb_90_6,Control_60_6,TGFb_60_4,TGFb_30_6,TGFb_150_1,Control_15_2,none_180_1,TGFb_90_3,Control_120_4,Control_180_1
11717211_a_at,NEO1,3.2291884252,3.0747409457,3.5371164419,3.3855610945,3.3653564073,2.9699101095,3.1013830088,3.3591376033,3.1932565562,3.841081718,3.6448221693,3.4044957716,3.1681951669,3.2286710333,3.3100137878,3.2703172976,3.11562157,3.0386186389,3.1828724759,3.1441703186,3.6989173977,3.2973246003,3.3263626001,3.0882123976,3.3141837675,3.5099144326,3.7748705415,3.4125871522,3.5099144326,3.4252420339,3.2945559011,3.1830357358,3.4267706802,3.2935253244,3.2598046242,3.1544580134,3.2461685457,3.1484551195,3.2848050399,3.4750998869,3.1261561397,2.9835269468,3.1083129193,2.8988115089,3.2065822924,3.4210905677,3.5539353932,3.3193853014,3.4002204352,3.231654742,3.4499633847,3.2524304751,3.3104284388,3.4418916988,3.322151628,3.3197893285,3.3038168866,3.5119486189,3.5904229524,3.3679243185,3.2370004357,3.2721301287,3.1813497279,3.5178489065,3.2536885527,3.5689164497,3.1421295933,3.000940947,3.4104960999,3.4954209572,3.5522840312,3.3477656472,3.453652534,3.3803203912,3.6033721129,3.571909659,3.3805240382,3.4382778087,3.3318691863,3.4078768624,3.3338366122,3.4294247002,3.2251282075,3.4020553294,3.584040216,3.3707974684,2.9898689737,3.6287886446,3.4457127694,3.0905342742,3.3234690203,3.4471273499,3.5529954175,3.3957033334,3.0133902937,3.4421667502
11752740_a_at,NIPAL4,4.2644643735,2.871039652,4.4922487713,2.6169836641,2.2791374689,2.6275773255,2.3621285002,4.5818195496,2.8491428671,2.9091851847,2.2983570539,2.478801471,4.0734646213,2.5184731605,2.2496446626,3.9898637131,4.862697509,4.9470214931,2.3218527051,2.3603631208,2.2882920741,2.4373547674,2.5323958309,2.8843541113,2.3309931786,2.3608630844,2.2919114223,2.5268097199,2.7416266917,2.6809314303,3.0165905785,2.625430322,3.411336362,2.2687018688,3.7362084654,3.0250996131,5.0159209831,2.9936061193,2.5169430289,2.5613730944,2.8086930415,3.0820920852,4.4402600873,2.3242179597,3.1246109585,4.6765640637,2.4154088667,2.5760065689,4.5938393368,2.9414876597,2.4881060727,2.4723639548,2.8879254984,2.4411922984,2.3506505293,2.8624127414,2.4477612392,2.4353949595,5.2613779063,3.6452274975,2.7403826977,4.6534475051,2.459127284,4.3100123297,2.5333406419,2.2262002248,2.3519177484,2.6154441645,2.46898568,4.6919005017,2.7485929833,2.4583639916,2.4918676959,2.5568728025,4.7996352758,3.8752497763,2.7689142606,2.8447046556,2.6944719625,4.814350068,3.0732957016,2.3756661772,3.1619815723,2.2333119733,2.6008365824,2.4874355463,4.1722747416,2.9757862681,3.4843318274,2.4664337201,4.9368046718,2.6480603568,2.5109628988,3.7048561628,3.0526946453,2.6438507322
11728135_at,NIPAL4,6.4387304953,4.0158421652,6.7984154587,4.3911291589,4.3475355557,4.832703185,4.9238861655,6.7635143842,5.4908378487,5.1549925706,4.2368007673,4.2959282197,6.1810206675,4.3700954193,4.1317437974,6.1990054481,6.9333589049,6.8939372103,4.1931796679,3.9893674525,4.3101260456,4.6280409847,3.8978678805,4.9636141891,3.9643871724,4.3000001757,4.2535804672,4.7906050046,4.9964175152,5.1661756371,5.3000429593,5.2460781699,6.3382515146,4.321742422,5.9644703279,4.6274617174,7.096196368,4.8256214653,4.5825086975,3.5483308005,4.5992939678,5.2117568881,5.9441046933,3.9956370268,4.6221867354,6.5838312856,3.9813075211,4.2879858498,6.6527677816,4.7950532725,3.9357391017,3.4011384798,4.7808460255,4.2478783574,4.0199203484,4.5177681023,4.2791527748,4.3935643505,6.7664804546,5.8264540167,4.4143908465,6.8587758099,4.4420240658,6.9325578025,4.3190734873,4.4388786065,4.1505367645,4.7479815798,4.5253005604,7.1471110939,5.0869536094,4.2313706344,3.794953636,4.4293899208,6.7168963349,6.3638635712,4.3618238193,4.793660661,5.0134191434,6.6023269689,4.9090897251,3.8109613507,5.2705261038,4.055210979,4.1062465684,3.7886617053,6.1216369266,4.2912983404,5.3592831067,4.4960926374,7.0103274469,4.4561727793,3.837563511,5.9944627164,5.1397505586,4.8513965062
11743517_a_at,NNT,6.884387023,7.0383606656,6.8788927684,7.0979715197,7.1764474095,7.1429208586,6.9261663082,7.003649116,7.12873852,7.0412932956,7.4046838043,7.3897031467,7.0241230036,7.1502190132,6.9146186331,7.0099772908,6.817366046,6.8721314576,7.0398829146,7.1695238868,7.092357714,7.1394299862,7.4094170852,7.2072907353,6.7546720792,7.1236000715,6.8662147332,6.8403752368,6.9488392803,7.0016551535,7.1734476553,7.0150317361,7.0431740989,7.376627472,6.9308747131,7.1172309906,6.9436504507,7.0074782525,6.9154618107,6.9696726622,6.9671060417,7.0931412601,6.6689443126,6.9618344633,7.2304244602,7.0807348769,6.9885181462,7.0476250524,6.5695560009,6.7529863743,6.6842001217,6.6899589413,6.8804416364,6.8896041853,7.0219159239,7.0366388053,7.1188996947,7.0884007131,6.9370408424,7.142355339,6.8980472555,6.8233881384,6.8658574053,6.6852558444,7.126712943,7.1170786773,7.0176886767,6.5854490536,7.1436098306,6.7708058614,7.012912011,7.0986651454,7.0438194963,6.7632379775,6.5595508697,6.5986637922,6.8992468493,6.8525505411,6.7316598822,6.9952921271,7.0973276963,7.1166984692,7.1699482828,7.0616646041,6.8211341891,6.8643058803,6.9597422951,6.8810961906,7.0234096965,7.0074225339,6.7655214999,7.0233993657,6.9363449709,7.1509906297,7.1978116745,7.1036714645
11726340_a_at,NUDT14,4.0607774016,4.2517739529,4.4114249985,3.8878002718,4.0917521875,4.2811097905,4.0082008528,4.1786608598,4.1395701034,4.3526126592,3.9226662572,4.0804391771,4.239877324,4.1617259638,4.2496626315,3.9736517049,4.1343545549,4.0484924368,3.9719146158,3.9539732631,3.9918184268,3.670882709,4.1171919427,3.8977527461,4.7850791289,4.4304193368,4.0409335276,4.2615712897,3.905793822,3.7007821785,3.7396675913,3.4909690039,3.9107249912,3.7780417829,4.4224380954,3.9987342293,4.3915640927,4.5107651543,4.3068199615,4.4394594453,4.036238667,4.2800099597,4.2220327601,4.1633089238,4.0441305461,4.0243219492,4.0737748038,3.9958473743,4.5537428983,4.3374032679,4.3130308219,3.8310633685,3.9895171491,4.2855651749,4.409728188,4.3745358144,4.1476303091,3.9445927854,4.6420312782,4.0477833236,4.3429673801,4.3208422433,4.36292077,4.2411984077,3.8822739929,3.7352575218,4.0747511645,4.336285493,3.6955040661,3.9810948509,4.0771955955,3.936853858,4.3606220181,4.1713465116,4.3475732837,4.2261778229,4.1966195066,3.8933895774,4.6837479427,3.8266066164,4.2426305565,4.0674476922,3.8406662938,4.2244192406,4.1574573195,4.342291633,4.2885031757,3.8685863053,4.0569900872,4.354853261,4.1401118091,4.3224678777,4.3346201564,4.0409335276,4.0062046191,4.3007486071
11725590_a_at,NUDT6,4.4148670345,4.2841255471,4.0203601832,4.7483446262,4.5480033688,4.3864383382,3.8667577114,4.143865274,4.419410906,4.2190129219,4.5669300717,4.3368439756,4.2748633417,4.4328705298,4.3742139643,4.5278548982,3.8857612902,3.779601342,4.6290617223,4.4981968182,4.1385166892,4.6405277277,4.7561715183,4.2647721724,3.6295046793,4.2811216667,4.2973778075,4.2788356765,4.155425757,4.4910138499,4.3636347522,4.3823033605,4.3602794898,4.5867133272,4.2469979438,4.6234495708,3.9108975136,4.17540404,4.3176948871,4.4852913521,4.1723524712,4.2698288166,3.7215670887,4.6206755515,4.2251970554,4.2441331092,4.222342475,4.2872939163,4.2385955428,4.1001241573,4.6678067597,4.3706108765,4.4148558072,4.7930043969,4.438018312,4.2454913132,4.1224197072,4.4267963125,4.6325450836,4.2903506729,4.2498564886,4.3044242765,4.4250213917,4.0407691711,4.6808936717,4.4306070665,4.5748706282,3.8566491405,4.4640925107,3.9890211671,4.2849913247,4.3405529537,4.1422645877,4.3919686643,3.8807356256,4.1993209001,4.3293536234,4.5214945197,4.0502521055,4.1758681937,4.0391749651,4.6337875259,4.5889775664,4.2716064904,4.8137895413,4.5003022712,4.4733442332,4.3989015248,4.6127811428,4.4659541606,3.9183193596,4.4828942101,4.3623338642,4.3245033322,4.4105465003,4.3463937266
11741989_a_at,P2RX2,2.3603409157,2.5217792371,2.6234887302,2.3096093348,2.3962986129,2.5805693659,2.4468713023,2.3162343171,2.4364844821,2.5100255528,2.1648279928,2.2236221945,2.1897990918,2.1639412955,2.1474311361,2.2907591703,2.4495889053,2.3825183675,2.216126679,2.2176133438,2.5610273606,2.4401107205,2.101992577,2.4867222804,2.5358735327,2.3412617479,2.1234459736,2.3056378178,2.2574966684,2.4607797508,2.2366556856,2.2252675976,2.4193206572,2.3333353064,2.0746779902,2.4226559791,2.2708741255,2.2091591001,2.0860996232,2.1508154258,2.2329565799,2.3147445866,2.5607567495,2.6386082993,2.1780090666,2.2726717549,2.0858469045,2.1873968583,2.3368463455,2.2906750003,2.2429264565,2.3959483095,2.2478954521,2.4191178702,2.38531756,2.1474311361,2.3471608482,2.4455392446,2.4847917225,2.2592205841,1.9698353823,2.424175879,2.2550876544,2.2372372879,2.0723278741,2.3116296547,2.2536795299,2.3209747925,2.0308665498,2.4339892462,2.214207955,2.2967482584,2.1162461743,2.4756765728,2.4438512084,2.2371185039,2.3046291522,2.503332575,2.2233370981,2.3336809661,2.1928352964,2.1195775102,2.3809854666,2.3209874038,2.1790432705,2.4637471356,2.1799365904,2.2189466985,2.3570889249,2.0809710308,2.320086422,2.4431014402,2.4608954148,2.1402676058,2.1200760962,2.404799217
11720561_x_at,PARP2,7.1981317379,7.5934427802,7.3661088066,7.5842898503,7.6217150972,7.4579004872,7.2858040996,7.2303509683,7.3573846158,6.9344258969,7.2972110864,7.5297640029,7.4319076978,7.5672098173,7.6196745376,7.236843086,7.1113445342,7.1511644407,7.647582673,7.3880458807,7.416584152,7.3257360741,7.6992513805,7.2852989735,7.8189043093,7.563976735,7.4548692898,7.3476435651,7.2250160811,7.3186813223,7.3155587833,7.3769973003,7.3545900775,7.6487904536,7.2607545387,7.3807645155,7.1754213395,7.4123439083,7.5747833691,7.5601215178,7.5535578805,7.4903097005,7.216977116,7.6056186984,7.2705769194,7.1129950274,7.6791555642,7.6218754608,7.4424129537,7.4754246189,7.674396995,7.6590926869,7.457466479,7.2774048801,7.6129002208,7.4489474436,7.6481161301,7.5475127271,7.069395766,7.4756563179,7.4173516077,7.1436956149,7.3081854686,7.2044873588,7.6879052839,7.5602484906,7.5539589259,7.3069823035,7.4228390248,7.1370776955,7.3564552823,7.5373311712,7.4279380042,7.2772316828,7.1608555374,7.3128866845,7.5906930732,7.1158882285,7.3456717944,7.3576882297,7.3306822608,7.6828645302,7.468823969,7.3987657497,7.7162068399,7.6553391568,7.3658073791,7.4931416181,7.5555564111,7.5412488333,7.0764580422,7.6578510177,7.2604856909,7.3488744337,7.2521365159,7.3215200913
11733981_a_at,PDK1,7.2730797689,7.8504283022,7.4363247459,7.7826007261,7.7091526844,7.5915149653,7.5560002801,7.3179205341,7.8276494166,7.4700810266,7.8104726185,7.8157750482,7.4598961991,7.7425370062,7.7199496974,7.4319848199,7.4730836936,7.369699009,7.8747402687,7.6651706418,7.717877423,7.6435921588,8.1028990029,7.624546956,7.6864626402,7.7310133894,7.6251267121,7.5281087549,7.7041962749,7.7028561125,7.837847339,7.7234431519,7.374456499,7.8931317157,7.4711744771,7.6519805745,7.5864863182,7.6717399784,7.8030222202,7.946881624,7.7272069233,7.8147082395,7.4245600697,7.6639241502,7.653026981,7.5389673323,7.7662193929,7.7225024317,7.4785157223,7.4186362562,7.6968880056,7.6726514481,7.3841535541,7.6222914718,7.8377024532,7.8640115701,7.7912790989,7.8713097457,7.4063178052,7.4801225842,7.7028353795,7.5069334063,7.493640449,7.4926414803,7.8031615293,7.7813926626,7.7802456932,7.3996549756,7.7701162941,7.4497710553,7.7014171304,7.9848518443,7.6582890857,7.6339435428,7.5148376674,7.2323584535,7.7602301978,7.5213959294,7.6143838314,7.5225057784,7.4660219293,7.8957358997,7.8583569391,7.9521156522,7.7879004034,7.7429676092,7.5009124783,7.6792470865,7.6696662029,7.7104215721,7.4360209691,7.8223947803,7.6665016552,7.6409744228,7.8441214824,7.6360050681
11752855_x_at,PIGA,3.0076267353,3.2202295457,3.2547664544,3.4039440675,3.1401067116,3.1841295963,2.9309934931,3.0749157411,3.4245857108,3.0813460452,2.9962300398,3.4647907188,3.0892358636,3.1963553464,3.1603607501,2.9175937152,2.8950198754,3.1571930667,3.3775710537,3.0375134797,3.4171564183,2.798488869,3.2161395832,2.8671248474,3.7078523977,3.3149483211,2.7406967149,3.006996482,2.836615576,2.6117407359,2.7730487565,2.5358702125,2.8377701814,2.892816465,3.2578662537,3.3093749236,2.8503878396,3.2852613124,3.232734634,3.129419251,3.1527387065,2.9907523447,3.1353621755,2.998347341,3.1786754897,3.1170797533,3.2038990348,3.1163408744,3.2719048869,3.0195849573,3.6284178288,3.0160671598,3.329455936,3.2770488015,2.9121506953,3.1406061648,3.3437171879,3.3986014432,2.9657207274,3.2000735726,3.2946550182,2.9811080583,3.3001767895,2.6805486024,3.6117667563,2.9224826426,3.180009884,3.2418395602,3.1335390679,3.2070796303,3.2394966878,3.3248471807,3.2287074559,3.560478597,3.2913441807,3.3507647639,2.9413608876,3.1619615602,3.2143227475,2.7403826977,3.1428173229,2.9638012019,3.1638557649,2.8951175511,3.2936995408,3.3865585934,3.3025969406,3.5689982634,3.1387391112,3.242919944,3.1201437334,3.124183961,2.9802243568,2.9431811849,3.2026292031,2.9398549942
11750161_a_at,PLEKHA2,5.310972431,5.4025997684,5.1589453686,5.4585742442,5.3628258337,5.3473309692,5.19698492,4.8600826255,5.3662383375,5.2348044838,5.3251431069,5.3323586324,5.5060143002,5.2910159191,5.4996749782,5.525200137,5.2922595167,5.0605286247,5.4089979349,5.3401079367,5.1951678473,5.4858343254,5.378089248,5.4896128755,5.3089480191,5.2464898409,4.9838634684,5.0965450077,5.1368667285,5.4400125727,5.6165502065,5.4651644551,5.5224111435,5.3814356927,5.2661745744,5.2063153123,4.4236348456,5.0536270764,5.3607421699,5.3676507421,5.2079112369,5.2683731918,5.1995309867,5.6452052049,5.1034197503,5.2182567487,5.4036361334,5.1993226709,5.1464308343,5.0585656552,5.3385823541,5.1709180841,5.3025322827,5.0798307861,5.3110276389,5.265659888,5.4621217977,5.6175004854,5.0149026749,5.2267119245,5.3405647202,4.9403289555,5.4053966309,4.9944880153,5.4068793464,5.4369834791,5.3626595986,5.0069106911,5.3898373739,5.1047900038,5.0182992423,5.4937726003,5.141180788,5.0842123607,4.6531436699,5.2656187547,5.4919574364,5.3870443215,5.348143988,5.2801995203,5.3358788799,5.3118308307,5.4835570862,5.2331554301,5.4601109057,5.3458854108,5.2824137135,5.2570627546,5.1575314471,5.2664895778,4.993902857,5.3427652255,5.146962165,5.2940661252,5.1324472482,5.296809377
11723175_at,PLEKHA6,2.8647752529,2.8932798728,2.6541710288,2.7606505978,2.8584805672,2.9024581365,2.9737024477,2.6596800248,2.8734671057,2.5535371095,2.9121506953,3.0001998389,2.7899603435,2.7363831648,2.5931196219,3.0464648862,2.5439216744,2.4656178975,2.9576248877,3.0712177105,2.8591724932,2.8433620711,2.8362792551,2.9302012848,2.6059702957,2.7933471243,3.1129329227,3.1825893096,2.7690529102,2.8736256973,2.7809720162,2.7614675672,2.8618032749,2.9884861176,2.6610132219,2.8281243701,2.4586193451,3.1959339533,2.8793852155,2.5614976217,2.458602007,3.0029470498,2.6827834226,2.7090016826,3.0017044028,2.6450041925,2.5803024913,2.7003797834,2.9752373951,2.9595884628,3.1995930423,2.9215295958,2.9422968111,2.8374725386,2.6621706358,2.8305191886,2.7213768103,3.0390661227,2.6355644531,3.0629143933,2.5202095154,2.6051792451,2.4714153843,3.0305554525,2.8382755384,2.9107469749,2.4560210317,3.2373983861,2.8702962706,3.1605592436,2.7018305596,2.7517398607,3.1171545246,3.0101416438,2.7055567801,2.6730832517,2.7761841591,2.7126674702,2.9511731571,2.5521815531,2.7747399767,2.6734447918,2.5862096055,2.8520422067,3.1955248665,2.8393287269,2.6043907263,2.8362792551,2.6685793951,2.8831020959,2.7957522774,2.6865968546,3.0600119069,2.7264843243,2.8603906931,3.1431190359
11716151_a_at,PMEPA1,9.4198297108,5.5855151042,9.727562332,5.888689215,5.7170589469,5.6066248905,5.7525471798,9.5403546313,7.1060195864,5.9658119677,5.4506860714,5.6580061391,8.7138755227,5.6016814431,5.45534112,8.7390746181,9.5075275324,9.7710867418,5.4604174474,5.4528888407,5.954419206,5.9960661543,5.7361121418,5.8671857572,5.7035945203,5.6150752204,5.785759253,5.8191513061,5.8886810403,6.0216066896,7.3577102518,6.873408939,9.2579434494,6.1026596198,8.7582695819,6.2151170186,9.7670272269,6.3292651416,5.6037629603,5.2049660228,5.4271227479,7.1861095271,9.321194484,5.7279760845,6.2389062816,9.382173364,5.5978731787,5.6272530666,9.572160963,5.9517946063,5.7373395599,5.7105165103,6.0602536028,5.7720273488,5.7981595064,5.6840174265,5.7334782718,5.8000459428,9.9437788981,8.6377261083,5.8792503624,9.7720594124,5.8574340492,9.791046116,5.7186947191,5.74863912,5.776950495,5.9398094044,5.6908519774,9.6675700702,6.1295916143,5.6395230028,5.7020474233,5.778242201,9.8385568219,9.2270195168,5.7592377338,5.7172812818,6.2116771069,9.2869539681,5.9716990834,5.6525069394,7.1942827938,5.6802169377,5.5342688876,5.5713097453,8.7778641411,5.6789788879,7.5267671011,5.6772936434,9.5934042161,5.6332973547,5.6853961799,8.8433209999,6.197381645,6.2334968278
11716150_a_at,PMEPA1,7.7958180819,4.2967551752,7.954814005,4.3401845249,4.4762260573,4.4819946335,4.3475498032,7.9162001184,5.6844267976,4.7104997256,4.4263172565,4.1211408448,7.2716604069,4.4190281179,4.5003398443,7.1746538795,8.0067601057,8.1605220697,4.3471375427,4.4688285044,4.4289079769,4.7541528845,4.2003480436,4.4681625639,4.3500552584,4.3711087889,4.4814553966,4.6191689864,4.3784755154,4.525919814,5.9807189091,5.9170738044,7.6145678646,4.5201208617,6.9620804656,4.7819420533,8.249379689,4.6779807,4.3668681882,4.2443659241,4.2004258205,5.9914547511,7.6740866562,4.3328669354,4.3892811955,7.6538349192,4.271893821,4.1626721735,7.718805893,4.7283498219,4.0148301043,4.3588344333,4.3224878991,4.1592442485,4.202808929,4.4483168835,4.2404866642,4.3317835438,8.2860203572,7.1090444513,4.5489364991,8.2973015292,4.6910326421,8.0309169166,4.1483401416,4.2968207611,4.0272806509,4.4615759483,4.4836126326,7.8061067867,4.6374690806,4.1826918878,4.05593294,4.2089821256,8.2293587699,7.6974796156,4.4325909341,4.6016498325,4.9052470864,7.6524895211,4.7995412728,4.1546512782,5.6644400026,4.3367913915,4.4832728421,4.1782965851,7.2036994422,4.3493669418,6.0193288226,4.5339789489,8.0008674614,4.353298732,4.3732880146,7.3069033634,4.5105272995,4.7529920155
11733002_s_at,PMM2,6.780636168,6.093568498,6.5845317071,6.1861881052,6.1252504714,6.2925139452,6.3891856128,6.478055026,6.0693512805,6.2172425585,6.1890699249,6.1517357505,6.4780748316,6.1682835735,6.0943656936,6.3836842338,6.6120867876,6.4335483168,5.9242902683,6.3141822381,6.0514909638,6.3054524414,6.1580916163,6.455563043,6.3541974967,6.09034963,6.3571414252,6.4887134767,6.6151601682,6.5239847824,6.1158679812,6.2192933806,6.4288794903,6.0087730903,6.3208318193,6.4564018023,6.5464073132,6.4572316785,6.1583470144,6.0976532694,6.3563582471,6.2421922216,6.4659689063,6.0115377586,6.5324748416,6.497437029,6.1497013535,6.2116158464,6.7279256722,6.5901719047,5.9368919394,5.9151628373,6.3843484396,6.2145855061,6.1387375392,6.3376757205,6.1612732502,6.1013468456,6.6344368583,6.1865733796,6.181960044,6.4867353854,6.2015745296,6.5744853787,5.9391027488,6.1142681829,6.1373843007,6.3219498552,6.2623758782,6.5820648708,6.3260134836,6.0744881894,6.2576556138,6.5542903259,6.5944543892,6.3577441264,6.293853221,6.4017800051,6.3506273318,6.4592583846,6.3875668121,6.2540900842,6.1626097689,6.2858861094,6.2402930127,5.9555102017,6.4010998205,6.267354405,6.3500783445,6.2703914444,6.5235740139,6.0241976506,6.2586568176,6.272882147,6.4348953367,6.514787308
11731187_at,PPM1E,2.6883771138,2.671658362,3.0176396748,2.905395753,2.7597730756,2.864068881,2.8403995448,2.9365925765,2.8334581649,3.1915772048,3.1016624255,2.8834293298,2.7817988387,2.88452167,3.0484533038,2.8918022016,2.7873256411,2.7126283261,2.9553824802,2.9509828372,3.1204121975,3.0179629523,2.842475183,2.7799815071,2.8715920297,3.0140357689,3.0100089487,2.9086393696,2.6362683426,2.9799135008,3.0882330831,2.7996417342,2.6116426766,2.6502977336,3.0276618774,2.8298110112,2.8126503031,2.8306866112,2.9155991969,3.0251252982,2.7759326593,2.7339300971,3.0627646167,2.8963130795,2.7510499717,2.8061963196,2.7414946184,3.0496732615,2.3009626473,3.278429761,2.519366035,3.0454642542,3.0845390058,2.612856623,2.8434032518,2.9360990601,2.6780587422,2.9279851907,2.7426088327,2.9024687182,3.117399764,2.8065270562,3.0604703781,2.7477624617,2.7036098379,2.801033047,3.1916900334,2.7996500157,2.9717682505,3.1071871789,2.6809988402,2.9609110857,2.5966616095,2.9583338312,2.857452878,3.1828442984,3.1838891871,3.0220298692,2.8197548532,2.8528720444,2.9318395549,2.7400359753,2.6206656028,2.8830803498,2.882267869,2.740901405,2.983936762,3.3155387627,3.131277229,3.1764917187,3.0452708202,2.763739525,3.0503318491,2.8929816999,2.7916820625,3.0534890306
11721987_s_at,PRICKLE2,6.5303611865,5.7895212812,6.6232346262,5.7915650608,5.6333966937,5.7794721166,5.3835564295,6.5677218911,5.6204561345,5.3655673144,5.9426037777,5.6878206081,6.1353906331,5.6777572391,5.4383456064,6.2315348918,6.6639546572,6.890801657,5.4844850083,5.793662613,5.6869662129,5.5737635631,5.4604238526,5.4600188945,5.7918129294,5.5056846434,5.6093987548,5.3791489841,5.2089477035,5.4123548827,5.7214593718,5.7518583251,6.6783047622,5.4942576476,6.1523964638,5.3395467652,6.9254368142,5.4367466361,5.7771620617,5.6496976631,5.5403754156,5.5645685921,6.2927801811,5.6710310969,5.4431344918,6.4156717931,5.6403187358,5.6237845335,6.9453056891,5.6330620184,5.8709244753,5.6874276675,5.5700709274,5.7845308549,5.5960141398,5.6193854641,5.5578924207,5.7669554296,6.8073965211,6.0435866532,5.7260309953,6.9545910479,5.6019446514,6.8497550043,5.7913916761,5.5472480361,5.4943339519,5.4563237078,5.7159633219,6.6907295364,5.436125372,5.6737366961,5.5485432422,5.7351407425,6.9628938885,6.4836355888,5.598431797,5.7406951002,5.44947727,6.48604575,5.3862665898,5.6685640167,5.7562214178,5.6548635546,5.8147807274,5.6196071114,6.3497031157,5.6137825346,5.6340842566,5.6032788428,6.77596849,5.4924791647,5.8252000107,6.0218517221,5.3467981033,5.5043869706
